timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.002435,0.000,156.64,0.4350,0.0000
0.002439,0.874,157.29,0.5060,0.0000
0.002442,1.757,159.00,0.5990,0.0000
0.002444,2.658,162.10,0.7057,0.0000
0.074093,3.585,166.83,0.8152,0.0000
0.074104,0.000,0.00,0.0000,0.0000
0.074108,0.000,173.32,0.9146,0.0000
0.074111,1.009,181.56,0.9886,0.0000
0.155439,2.071,191.26,1.0000,0.0000
0.155453,3.192,201.81,0.9941,0.0000
0.155456,0.000,0.00,0.0000,0.0000
0.155460,0.000,212.16,0.8983,0.0000
0.155462,1.227,220.85,0.7333,0.0000
0.232537,2.484,226.30,0.5161,0.0000
0.232549,3.747,227.32,0.0000,0.1036
0.232552,4.990,223.67,0.0000,0.2866
0.232556,0.000,0.00,0.0000,0.0000
0.299783,0.000,216.22,0.0000,0.4170
0.299794,1.148,206.55,0.0000,0.4821
0.299799,2.238,196.29,0.0000,0.4881
0.376781,3.275,186.65,0.0000,0.4520
0.376797,0.000,0.00,0.0000,0.0000
0.376801,0.000,178.27,0.0000,0.3941
0.376804,0.952,171.35,0.0000,0.3319
0.376809,1.873,165.75,0.0000,0.2783
0.444946,2.768,161.18,0.0000,0.2417
0.444960,3.642,157.27,0.0000,0.2258
0.444962,0.000,0.00,0.0000,0.0000
0.444966,0.000,153.65,0.0000,0.2305
0.511097,0.833,149.99,0.0000,0.2528
0.511107,1.645,146.04,0.0000,0.2869
0.511110,2.432,141.68,0.0000,0.3260
0.587627,3.192,136.89,0.0000,0.3629
0.587641,0.000,0.00,0.0000,0.0000
0.587645,0.000,131.76,0.0000,0.3916
0.587647,0.703,126.46,0.0000,0.4076
0.587650,1.376,121.19,0.0000,0.4085
0.711288,2.021,116.15,0.0000,0.3939
0.711312,2.641,111.50,0.0000,0.3646
0.711316,0.000,0.00,0.0000,0.0000
0.711337,0.000,107.38,0.0000,0.3228
0.711342,0.577,103.85,0.0000,0.2707
0.711345,1.138,101.00,0.0000,0.2109
0.711348,1.687,98.82,0.0000,0.1460
0.798636,2.228,97.34,0.0000,0.0783
0.798653,0.000,0.00,0.0000,0.0000
0.798657,0.000,96.55,0.0000,0.0100
0.798660,0.536,96.44,0.4649,0.0000
0.798662,1.075,96.98,0.5371,0.0000
0.871554,1.620,98.16,0.6029,0.0000
