timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.003927,0.000,176.03,0.5200,0.0000
0.003935,0.988,177.79,0.4787,0.0000
0.003943,1.981,178.85,0.4187,0.0000
0.126717,2.975,178.92,0.0000,0.0414
0.126739,3.964,177.95,0.0000,0.0911
0.126743,0.000,0.00,0.0000,0.0000
0.126746,0.000,176.15,0.0000,0.1208
0.126749,0.966,173.94,0.0000,0.1224
0.126752,1.921,171.85,0.0000,0.0931
0.126754,2.868,170.40,0.0000,0.0354
0.199616,0.000,0.00,0.0000,0.0000
0.199627,0.000,170.05,0.4502,0.0000
0.199630,0.951,171.13,0.5545,0.0000
0.199634,1.916,173.82,0.6587,0.0000
0.303964,2.906,178.15,0.7479,0.0000
0.303977,3.928,183.92,0.8061,0.0000
0.303987,0.000,0.01,0.0000,0.0000
0.303990,0.000,190.69,0.8180,0.0000
0.303993,1.098,197.68,0.7711,0.0000
0.303995,2.231,203.81,0.6603,0.0000
0.398979,3.385,207.83,0.4919,0.0000
0.399001,4.544,208.58,0.0000,0.0993
0.399005,0.000,0.00,0.0000,0.0000
0.399012,0.000,205.44,0.0000,0.2834
0.399026,1.103,198.60,0.0000,0.4426
0.399030,2.153,189.01,0.0000,0.5555
0.488518,3.142,177.97,0.0000,0.6147
0.488531,4.068,166.72,0.0000,0.6249
0.488534,0.000,0.00,0.0000,0.0000
0.488537,0.000,156.15,0.0000,0.5980
0.488540,0.815,146.75,0.0000,0.5475
0.573625,1.586,138.69,0.0000,0.4855
0.573641,2.319,131.94,0.0000,0.4212
0.573644,3.021,126.37,0.0000,0.3611
0.573646,0.000,0.00,0.0000,0.0000
0.573650,0.000,121.78,0.0000,0.3093
0.666627,0.655,117.99,0.0000,0.2685
0.666638,1.293,114.78,0.0000,0.2394
0.666641,1.915,111.99,0.0000,0.2223
0.666643,0.000,0.01,0.0000,0.0000
0.666658,0.000,109.46,0.0000,0.2161
0.666660,0.595,107.04,0.0000,0.2194
0.734878,1.176,104.64,0.0000,0.2300
0.734892,1.744,102.19,0.0000,0.2456
0.734894,2.297,99.62,0.0000,0.2636
0.830008,0.000,0.01,0.0000,0.0000
0.830037,0.000,96.95,0.0000,0.2816
0.830044,0.523,94.16,0.0000,0.2974
0.830051,1.030,91.31,0.0000,0.3092
0.830055,1.522,88.43,0.0000,0.3156
0.916174,1.997,85.59,0.0000,0.3159
