timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.002422,0.000,98.16,0.6029,0.0000
0.068779,0.555,99.93,0.6597,0.0000
0.068795,1.123,102.25,0.7050,0.0000
0.068799,1.707,105.03,0.7363,0.0000
0.145153,2.308,108.19,0.7508,0.0000
0.145164,0.000,0.00,0.0000,0.0000
0.145168,0.000,111.58,0.7463,0.0000
0.145170,0.639,115.02,0.7211,0.0000
0.145174,1.296,118.29,0.6744,0.0000
0.208982,1.969,121.14,0.6070,0.0000
0.208992,2.654,123.31,0.5216,0.0000
0.208995,0.000,0.00,0.0000,0.0000
0.208998,0.000,124.55,0.4230,0.0000
0.272460,0.693,124.69,0.0000,0.0722
0.272470,1.380,123.66,0.0000,0.1639
0.272473,2.055,121.49,0.0000,0.2486
0.417851,0.000,0.00,0.0000,0.0000
0.417880,0.000,118.33,0.0000,0.3210
0.417885,0.636,114.40,0.0000,0.3771
0.417891,1.246,109.97,0.0000,0.4155
0.417895,0.000,0.00,0.0000,0.0000
0.417899,0.000,105.29,0.0000,0.4362
0.535110,0.559,100.60,0.0000,0.4407
0.535125,1.093,96.08,0.0000,0.4314
0.535130,1.603,91.85,0.0000,0.4110
0.535133,2.092,87.98,0.0000,0.3821
0.535136,0.000,0.00,0.0000,0.0000
0.535139,0.000,84.53,0.0000,0.3473
0.535142,0.453,81.51,0.0000,0.3086
0.612574,0.891,78.90,0.0000,0.2677
0.612606,1.317,76.70,0.0000,0.2263
0.612611,0.000,0.00,0.0000,0.0000
0.612622,0.000,74.88,0.0000,0.1853
0.690593,0.408,73.41,0.0000,0.1457
0.690614,0.809,72.26,0.0000,0.1083
0.690621,1.206,71.41,0.0000,0.0737
0.690626,1.600,70.83,0.0000,0.0423
0.785222,0.000,0.00,0.0000,0.0000
0.785249,0.000,70.48,0.0000,0.0145
0.785256,0.391,70.33,0.4107,0.0000
0.785270,0.782,70.37,0.4333,0.0000
0.785273,1.174,70.55,0.4510,0.0000
0.870204,1.567,70.85,0.4638,0.0000
0.870215,0.000,0.00,0.0000,0.0000
0.870219,0.000,71.24,0.4717,0.0000
0.870221,0.398,71.69,0.4749,0.0000
0.870224,0.799,72.17,0.4738,0.0000
0.942992,1.203,72.65,0.4689,0.0000
0.943003,0.000,0.00,0.0000,0.0000
0.943007,0.000,73.11,0.4607,0.0000
0.943010,0.408,73.52,0.4500,0.0000
0.943012,0.819,73.86,0.4377,0.0000
1.030725,1.231,74.12,0.4248,0.0000
1.030747,1.643,74.30,0.4123,0.0000
