timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.001451,0.000,118.24,0.0000,0.5226
0.067133,0.622,111.96,0.0000,0.4958
0.067144,1.213,106.31,0.0000,0.4589
0.067147,1.776,101.35,0.0000,0.4162
0.144977,2.315,97.04,0.0000,0.3713
0.144988,0.000,0.00,0.0000,0.0000
0.144992,0.000,93.36,0.0000,0.3267
0.144995,0.501,90.23,0.0000,0.2845
0.145004,0.988,87.59,0.0000,0.2461
0.231234,1.462,85.36,0.0000,0.2125
0.231246,1.926,83.49,0.0000,0.1843
0.231249,0.000,0.00,0.0000,0.0000
0.231253,0.000,81.90,0.0000,0.1617
0.231255,0.447,80.53,0.0000,0.1450
0.301942,0.888,79.32,0.0000,0.1338
0.301954,1.323,78.23,0.0000,0.1281
0.301958,0.000,0.00,0.0000,0.0000
0.301961,0.000,77.21,0.0000,0.1271
0.365208,0.423,76.21,0.0000,0.1305
0.365219,0.841,75.20,0.0000,0.1373
0.365221,1.253,74.16,0.0000,0.1469
0.443684,1.659,73.06,0.0000,0.1582
0.443694,0.000,0.00,0.0000,0.0000
0.443697,0.000,71.90,0.0000,0.1703
0.443700,0.393,70.67,0.0000,0.1824
0.443702,0.778,69.37,0.0000,0.1937
0.549576,1.156,68.01,0.0000,0.2033
0.549599,1.526,66.62,0.0000,0.2106
0.549604,0.000,0.00,0.0000,0.0000
0.549610,0.000,65.20,0.0000,0.2151
0.549612,0.354,63.77,0.0000,0.2163
0.549615,0.701,62.36,0.0000,0.2141
0.641605,1.040,60.99,0.0000,0.2083
0.641618,0.000,0.00,0.0000,0.0000
0.641623,0.000,59.68,0.0000,0.1988
0.641626,0.325,58.44,0.0000,0.1858
0.641629,0.643,57.30,0.0000,0.1692
0.730238,0.956,56.27,0.0000,0.1493
0.730250,1.263,55.37,0.0000,0.1262
0.730253,0.000,0.00,0.0000,0.0000
0.730264,0.000,54.60,0.0000,0.1001
0.730266,0.300,53.98,0.0000,0.0714
0.803600,0.597,53.51,0.0000,0.0401
0.803612,0.893,53.21,0.0000,0.0065
0.803615,1.188,53.09,0.4333,0.0000
0.803617,0.000,0.00,0.0000,0.0000
0.803620,0.000,53.16,0.4763,0.0000
0.873063,0.297,53.43,0.5213,0.0000
0.873074,0.596,53.91,0.5680,0.0000
0.873077,0.900,54.62,0.6162,0.0000
