timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.002476,0.000,102.03,0.9888,0.0000
0.002483,0.597,107.39,1.0000,0.0000
0.069243,1.225,113.19,1.0000,0.0000
0.069257,1.888,119.29,0.9905,0.0000
0.069264,2.586,125.56,0.9610,0.0000
0.069268,0.000,0.00,0.0000,0.0000
0.136847,0.000,131.81,0.9186,0.0000
0.136858,0.766,137.84,0.8671,0.0000
0.136863,1.563,143.50,0.8123,0.0000
0.136866,2.389,148.68,0.7613,0.0000
0.217491,3.241,153.38,0.7215,0.0000
0.217506,0.000,0.00,0.0000,0.0000
0.217510,0.000,157.71,0.6993,0.0000
0.217513,0.900,161.91,0.6984,0.0000
0.282851,1.823,166.27,0.7191,0.0000
0.282865,2.774,171.10,0.7571,0.0000
0.282869,3.755,176.71,0.8041,0.0000
0.282871,0.000,0.00,0.0000,0.0000
0.354055,0.000,183.24,0.8474,0.0000
0.354065,1.059,190.67,0.8716,0.0000
0.354071,2.163,198.70,0.8600,0.0000
0.354073,3.311,206.65,0.7980,0.0000
0.426104,0.000,0.00,0.0000,0.0000
0.426115,0.000,213.49,0.6781,0.0000
0.426119,1.211,217.97,0.5054,0.0000
0.426122,2.427,218.97,0.0000,0.0861
0.544443,3.627,215.96,0.0000,0.2617
0.544462,4.790,209.30,0.0000,0.4023
0.544467,0.000,0.00,0.0000,0.0000
0.544472,0.000,200.17,0.0000,0.4855
0.544476,1.056,190.08,0.0000,0.5046
0.544480,2.058,180.40,0.0000,0.4669
0.544492,3.014,172.09,0.0000,0.3878
0.650614,3.934,165.64,0.0000,0.2841
0.650625,0.000,0.00,0.0000,0.0000
0.650628,0.000,161.20,0.0000,0.1712
0.650631,0.882,158.73,0.0000,0.0619
0.650633,1.760,158.02,0.4387,0.0000
0.650634,2.642,158.81,0.5236,0.0000
0.717630,0.000,0.00,0.0000,0.0000
0.717650,0.000,160.72,0.5774,0.0000
0.717653,0.907,163.34,0.5964,0.0000
0.717657,1.831,166.19,0.5802,0.0000
0.786922,2.768,168.75,0.5329,0.0000
0.786937,3.716,170.55,0.4629,0.0000
0.786940,0.000,0.00,0.0000,0.0000
0.786944,0.000,171.26,0.0000,0.0155
0.858630,0.949,170.74,0.0000,0.0830
0.858656,1.888,169.08,0.0000,0.1367
0.858661,2.813,166.59,0.0000,0.1688
0.925515,3.723,163.67,0.0000,0.1765
