timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.001165,0.000,114.14,0.5176,0.0000
0.062987,0.640,115.29,0.4325,0.0000
0.062998,1.283,115.57,0.0000,0.0387
0.063001,1.922,115.07,0.0000,0.0945
0.063004,0.000,0.00,0.0000,0.0000
0.127788,0.000,113.92,0.0000,0.1360
0.127798,0.624,112.32,0.0000,0.1618
0.127802,1.238,110.46,0.0000,0.1717
0.205447,1.841,108.53,0.0000,0.1668
0.205458,2.433,106.68,0.0000,0.1491
0.205461,0.000,0.00,0.0000,0.0000
0.205465,0.000,105.07,0.0000,0.1212
0.205468,0.577,103.78,0.0000,0.0856
0.286900,1.148,102.88,0.0000,0.0452
0.286916,1.717,102.41,0.0000,0.0026
0.286921,2.286,102.38,0.4455,0.0000
0.286928,0.000,0.00,0.0000,0.0000
0.286932,0.000,102.80,0.4909,0.0000
0.383983,0.576,103.64,0.5309,0.0000
0.384007,1.158,104.86,0.5636,0.0000
0.384012,1.749,106.39,0.5870,0.0000
0.384014,0.000,0.00,0.0000,0.0000
0.384017,0.000,108.17,0.5998,0.0000
0.455576,0.612,110.10,0.6014,0.0000
0.455592,1.234,112.08,0.5917,0.0000
0.455595,1.868,113.99,0.5715,0.0000
0.455597,2.511,115.72,0.5430,0.0000
0.529271,0.000,0.00,0.0000,0.0000
0.529285,0.000,117.18,0.5089,0.0000
0.529288,0.657,118.29,0.4732,0.0000
0.529292,1.318,119.03,0.4401,0.0000
0.598839,1.982,119.44,0.4142,0.0000
0.598863,2.646,119.57,0.0000,0.0003
0.598868,0.000,0.00,0.0000,0.0000
0.598874,0.000,119.56,0.0000,0.0002
0.686658,0.664,119.57,0.4169,0.0000
0.686688,1.330,119.78,0.4519,0.0000
0.686693,1.998,120.37,0.5047,0.0000
0.686697,0.000,0.00,0.0000,0.0000
0.686701,0.000,121.55,0.5739,0.0000
0.759791,0.686,123.51,0.6570,0.0000
0.759816,1.389,126.44,0.7506,0.0000
0.759821,2.114,130.51,0.8505,0.0000
0.759824,2.869,135.90,0.9509,0.0000
0.858078,0.000,0.00,0.0000,0.0000
0.858101,0.000,142.74,1.0000,0.0000
0.858107,0.840,151.12,1.0000,0.0000
0.858113,1.734,161.02,1.0000,0.0000
0.858116,2.691,172.25,1.0000,0.0000
0.944163,3.715,184.35,1.0000,0.0000
