timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.002612,0.000,100.40,0.0000,0.4473
0.082708,0.532,95.82,0.0000,0.4809
0.082726,1.039,91.12,0.0000,0.5001
0.082731,1.519,86.48,0.0000,0.5057
0.082738,1.975,82.01,0.0000,0.4992
0.189732,0.000,0.00,0.0000,0.0000
0.189743,0.000,77.82,0.0000,0.4825
0.189747,0.411,73.97,0.0000,0.4573
0.189751,0.802,70.47,0.0000,0.4255
0.189754,1.177,67.36,0.0000,0.3886
0.189756,0.000,0.00,0.0000,0.0000
0.189759,0.000,64.62,0.0000,0.3479
0.293366,0.346,62.25,0.0000,0.3045
0.293388,0.680,60.23,0.0000,0.2593
0.293394,1.006,58.54,0.0000,0.2130
0.293399,1.323,57.17,0.0000,0.1662
0.293407,0.000,0.00,0.0000,0.0000
0.293413,0.000,56.10,0.0000,0.1193
0.371615,0.307,55.31,0.0000,0.0726
0.371632,0.612,54.79,0.0000,0.0265
0.371634,0.915,54.54,0.4214,0.0000
0.448478,1.218,54.54,0.4719,0.0000
0.448489,0.000,0.00,0.0000,0.0000
0.448492,0.000,54.78,0.5209,0.0000
0.448496,0.307,55.28,0.5682,0.0000
0.448498,0.618,56.01,0.6135,0.0000
0.527346,0.935,56.99,0.6564,0.0000
0.527358,1.258,58.21,0.6968,0.0000
0.527362,0.000,0.00,0.0000,0.0000
0.527364,0.000,59.68,0.7340,0.0000
0.527367,0.341,61.40,0.7679,0.0000
0.623073,0.693,63.36,0.7979,0.0000
0.623084,1.057,65.56,0.8235,0.0000
0.623088,0.000,0.00,0.0000,0.0000
0.623090,0.000,68.00,0.8442,0.0000
0.623093,0.393,70.67,0.8596,0.0000
0.717584,0.801,73.56,0.8692,0.0000
0.717599,1.227,76.63,0.8727,0.0000
0.717605,1.671,79.87,0.8698,0.0000
0.717609,0.000,0.00,0.0000,0.0000
0.717617,0.000,83.22,0.8607,0.0000
0.717622,0.481,86.66,0.8458,0.0000
0.809760,0.982,90.12,0.8257,0.0000
0.809774,1.502,93.55,0.8019,0.0000
0.809777,2.040,96.92,0.7759,0.0000
0.809780,0.000,0.00,0.0000,0.0000
0.809784,0.000,100.18,0.7501,0.0000
0.897289,0.574,103.31,0.7267,0.0000
0.897305,1.165,106.32,0.7085,0.0000
0.897307,1.772,109.25,0.6979,0.0000
