timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.003625,0.000,151.76,0.0000,0.5919
0.003629,0.793,142.81,0.0000,0.5052
0.003633,1.547,135.64,0.0000,0.4107
0.003635,2.270,130.12,0.0000,0.3170
0.003638,2.970,126.05,0.0000,0.2301
0.003640,0.000,0.00,0.0000,0.0000
0.076249,0.000,123.19,0.0000,0.1542
0.076264,0.674,121.33,0.0000,0.0921
0.076272,1.342,120.24,0.0000,0.0452
0.159251,2.007,119.72,0.0000,0.0145
0.159263,0.000,0.00,0.0000,0.0000
0.159266,0.000,119.56,0.4003,0.0000
0.159269,0.664,119.57,0.4003,0.0000
0.159272,1.329,119.56,0.0000,0.0126
0.241397,1.992,119.39,0.0000,0.0355
0.241417,2.653,118.93,0.0000,0.0648
0.241421,0.000,0.00,0.0000,0.0000
0.241426,0.000,118.11,0.0000,0.0966
0.241429,0.650,116.92,0.0000,0.1269
0.330812,1.291,115.39,0.0000,0.1520
0.330830,1.922,113.58,0.0000,0.1692
0.330836,2.542,111.61,0.0000,0.1767
0.330840,0.000,0.00,0.0000,0.0000
0.330846,0.000,109.60,0.0000,0.1734
0.407750,0.598,107.67,0.0000,0.1598
0.407764,1.187,105.92,0.0000,0.1366
0.407768,1.767,104.45,0.0000,0.1054
0.407771,0.000,0.01,0.0000,0.0000
0.407774,0.000,103.33,0.0000,0.0681
0.492100,0.570,102.62,0.0000,0.0270
0.492114,1.139,102.34,0.4180,0.0000
0.492117,1.708,102.51,0.4659,0.0000
0.492120,2.281,103.12,0.5101,0.0000
0.586900,0.000,0.01,0.0000,0.0000
0.586912,0.000,104.13,0.5478,0.0000
0.586916,0.586,105.51,0.5763,0.0000
0.586919,1.182,107.18,0.5930,0.0000
0.586922,1.787,109.03,0.5955,0.0000
0.659748,2.404,110.93,0.5819,0.0000
0.659760,0.000,0.00,0.0000,0.0000
0.659765,0.000,112.72,0.5510,0.0000
0.659768,0.635,114.21,0.5029,0.0000
0.659770,1.275,115.23,0.4386,0.0000
0.743166,1.917,115.58,0.0000,0.0341
0.743188,0.000,0.00,0.0000,0.0000
0.743195,0.000,115.12,0.0000,0.1099
0.743201,0.632,113.77,0.0000,0.1893
0.743206,1.252,111.52,0.0000,0.2670
0.814887,1.854,108.44,0.0000,0.3383
0.814901,2.436,104.67,0.0000,0.3994
