timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.001267,0.000,178.92,0.0000,0.0414
0.001271,0.989,177.95,0.0000,0.0911
0.001276,1.967,176.15,0.0000,0.1208
0.093466,2.934,173.94,0.0000,0.1224
0.093478,3.888,171.85,0.0000,0.0931
0.093481,0.000,0.00,0.0000,0.0000
0.093484,0.000,170.40,0.0000,0.0354
0.093487,0.945,170.05,0.4502,0.0000
0.093490,1.895,171.13,0.5545,0.0000
0.198619,2.861,173.82,0.6587,0.0000
0.198630,0.000,0.00,0.0000,0.0000
0.198633,0.000,178.15,0.7479,0.0000
0.198636,1.022,183.92,0.8061,0.0000
0.198638,2.081,190.69,0.8180,0.0000
0.282318,3.179,197.68,0.7711,0.0000
0.282350,4.312,203.81,0.6603,0.0000
0.282356,0.000,0.00,0.0000,0.0000
0.282360,0.000,207.83,0.4919,0.0000
0.282362,1.159,208.58,0.0000,0.0993
0.355611,2.300,205.44,0.0000,0.2834
0.355623,3.403,198.60,0.0000,0.4426
0.355626,4.453,189.01,0.0000,0.5555
0.355628,0.000,0.00,0.0000,0.0000
0.355631,0.000,177.97,0.0000,0.6147
0.444548,0.926,166.72,0.0000,0.6249
0.444575,1.794,156.15,0.0000,0.5980
0.444581,2.609,146.75,0.0000,0.5475
0.444586,0.000,0.00,0.0000,0.0000
0.444591,0.000,138.69,0.0000,0.4855
0.564215,0.733,131.94,0.0000,0.4212
0.564228,1.435,126.37,0.0000,0.3611
0.564231,2.112,121.78,0.0000,0.3093
0.564235,2.767,117.99,0.0000,0.2685
0.564237,0.000,0.00,0.0000,0.0000
0.564239,0.000,114.78,0.0000,0.2394
0.564242,0.622,111.99,0.0000,0.2223
0.648284,1.230,109.46,0.0000,0.2161
0.648297,1.825,107.04,0.0000,0.2194
0.648300,2.406,104.64,0.0000,0.2300
0.648303,0.000,0.00,0.0000,0.0000
0.648309,0.000,102.19,0.0000,0.2456
0.739253,0.553,99.62,0.0000,0.2636
0.739279,1.092,96.95,0.0000,0.2816
0.739285,1.615,94.16,0.0000,0.2974
0.739291,2.122,91.31,0.0000,0.3092
0.739294,0.000,0.00,0.0000,0.0000
0.828565,0.000,88.43,0.0000,0.3156
0.828579,0.475,85.59,0.0000,0.3159
0.828585,0.936,82.83,0.0000,0.3095
0.828590,1.381,80.20,0.0000,0.2966
