timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.001530,0.000,156.67,0.0000,0.0076
0.001537,0.870,156.64,0.4350,0.0000
0.001543,1.744,157.29,0.5060,0.0000
0.001548,2.627,159.00,0.5990,0.0000
0.084454,3.528,162.10,0.7057,0.0000
0.084466,0.000,0.00,0.0000,0.0000
0.084470,0.000,166.83,0.8152,0.0000
0.084473,0.963,173.32,0.9146,0.0000
0.084478,1.972,181.56,0.9886,0.0000
0.167751,3.034,191.26,1.0000,0.0000
0.167763,0.000,0.00,0.0000,0.0000
0.167767,0.000,201.81,0.9941,0.0000
0.167769,1.179,212.16,0.8983,0.0000
0.167772,2.406,220.85,0.7333,0.0000
0.285323,3.663,226.30,0.5161,0.0000
0.285337,4.926,227.32,0.0000,0.1036
0.285342,0.000,0.00,0.0000,0.0000
0.285465,0.000,223.67,0.0000,0.2866
0.285470,1.201,216.22,0.0000,0.4170
0.285475,2.349,206.55,0.0000,0.4821
0.365738,3.439,196.29,0.0000,0.4881
0.365755,0.000,0.00,0.0000,0.0000
0.365761,0.000,186.65,0.0000,0.4520
0.365765,0.990,178.27,0.0000,0.3941
0.365769,1.942,171.35,0.0000,0.3319
0.453091,2.863,165.75,0.0000,0.2783
0.453103,3.759,161.18,0.0000,0.2417
0.453106,0.000,0.00,0.0000,0.0000
0.453109,0.000,157.27,0.0000,0.2258
0.453112,0.854,153.65,0.0000,0.2305
0.526318,1.687,149.99,0.0000,0.2528
0.526329,2.498,146.04,0.0000,0.2869
0.526339,3.285,141.68,0.0000,0.3260
0.526342,0.000,0.00,0.0000,0.0000
0.526345,0.000,136.89,0.0000,0.3629
0.587521,0.732,131.76,0.0000,0.3916
0.587534,1.435,126.46,0.0000,0.4076
0.587537,2.108,121.19,0.0000,0.4085
0.660323,2.753,116.15,0.0000,0.3939
0.660335,0.000,0.00,0.0000,0.0000
0.660346,0.000,111.50,0.0000,0.3646
0.660349,0.597,107.38,0.0000,0.3228
0.745041,1.174,103.85,0.0000,0.2707
0.745056,1.735,101.00,0.0000,0.2109
0.745059,0.000,0.00,0.0000,0.0000
0.745063,0.000,98.82,0.0000,0.1460
0.745065,0.541,97.34,0.0000,0.0783
0.817155,1.077,96.55,0.0000,0.0100
0.817167,1.613,96.44,0.4649,0.0000
0.817170,2.152,96.98,0.5371,0.0000
