timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.002368,0.000,74.09,0.0000,0.0927
0.002373,0.408,73.37,0.0000,0.0826
0.082672,0.812,72.75,0.0000,0.0770
0.082682,1.213,72.17,0.0000,0.0756
0.082686,0.000,0.00,0.0000,0.0000
0.082689,0.000,71.61,0.0000,0.0776
0.082691,0.395,71.05,0.0000,0.0825
0.150629,0.786,70.46,0.0000,0.0894
0.150643,1.174,69.83,0.0000,0.0976
0.150646,1.558,69.15,0.0000,0.1063
0.227596,0.000,0.00,0.0000,0.0000
0.227607,0.000,68.42,0.0000,0.1147
0.227610,0.376,67.63,0.0000,0.1221
0.227614,0.747,66.80,0.0000,0.1278
0.227616,1.113,65.93,0.0000,0.1313
0.318694,1.475,65.05,0.0000,0.1320
0.318723,0.000,0.00,0.0000,0.0000
0.318730,0.000,64.18,0.0000,0.1297
0.318734,0.352,63.32,0.0000,0.1241
0.318737,0.699,62.50,0.0000,0.1150
0.395232,1.042,61.75,0.0000,0.1024
0.395255,1.381,61.07,0.0000,0.0862
0.395260,0.000,0.00,0.0000,0.0000
0.395266,0.000,60.50,0.0000,0.0665
0.395274,0.334,60.04,0.0000,0.0436
0.488570,0.665,59.73,0.0000,0.0175
0.488581,0.996,59.56,0.4132,0.0000
0.488584,0.000,0.00,0.0000,0.0000
0.488587,0.000,59.57,0.4496,0.0000
0.488589,0.332,59.76,0.4888,0.0000
0.575002,0.666,60.16,0.5305,0.0000
0.575025,1.004,60.78,0.5744,0.0000
0.575034,1.346,61.65,0.6202,0.0000
0.575039,0.000,0.00,0.0000,0.0000
0.575045,0.000,62.78,0.6675,0.0000
0.696121,0.357,64.20,0.7157,0.0000
0.696136,0.723,65.92,0.7643,0.0000
0.696139,1.101,67.99,0.8127,0.0000
0.696141,1.492,70.43,0.8600,0.0000
0.696143,0.000,0.00,0.0000,0.0000
0.696151,0.000,73.25,0.9052,0.0000
0.696153,0.425,76.51,0.9472,0.0000
0.820186,0.871,80.20,0.9843,0.0000
0.820215,1.339,84.35,1.0000,0.0000
0.820221,1.833,88.96,1.0000,0.0000
0.820226,0.000,0.00,0.0000,0.0000
0.820233,0.000,94.01,1.0000,0.0000
0.820239,0.552,99.45,1.0000,0.0000
0.820243,1.137,105.17,1.0000,0.0000
0.928138,1.754,111.03,0.9865,0.0000
