timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.003273,0.000,105.83,0.7701,0.0000
0.003278,0.607,109.31,0.6914,0.0000
0.072520,1.230,112.12,0.6057,0.0000
0.072545,1.864,114.14,0.5176,0.0000
0.072551,2.505,115.29,0.4325,0.0000
0.072554,0.000,0.00,0.0000,0.0000
0.072558,0.000,115.57,0.0000,0.0387
0.133024,0.639,115.07,0.0000,0.0945
0.133038,1.272,113.92,0.0000,0.1360
0.133041,1.896,112.32,0.0000,0.1618
0.210345,2.510,110.46,0.0000,0.1717
0.210359,0.000,0.00,0.0000,0.0000
0.210363,0.000,108.53,0.0000,0.1668
0.210365,0.593,106.68,0.0000,0.1491
0.285731,1.176,105.07,0.0000,0.1212
0.285756,1.753,103.78,0.0000,0.0856
0.285765,2.324,102.88,0.0000,0.0452
0.285770,0.000,0.00,0.0000,0.0000
0.285774,0.000,102.41,0.0000,0.0026
0.364119,0.569,102.38,0.4455,0.0000
0.364136,1.140,102.80,0.4909,0.0000
0.364139,1.716,103.64,0.5309,0.0000
0.364141,2.298,104.86,0.5636,0.0000
0.364143,0.000,0.00,0.0000,0.0000
0.448996,0.000,106.39,0.5870,0.0000
0.449025,0.601,108.17,0.5998,0.0000
0.449035,1.213,110.10,0.6014,0.0000
0.449041,1.835,112.08,0.5917,0.0000
0.531126,0.000,0.00,0.0000,0.0000
0.531150,0.000,113.99,0.5715,0.0000
0.531155,0.643,115.72,0.5430,0.0000
0.531161,1.294,117.18,0.5089,0.0000
0.531167,1.951,118.29,0.4732,0.0000
0.619265,2.612,119.03,0.4401,0.0000
0.619280,0.000,0.00,0.0000,0.0000
0.619284,0.000,119.44,0.4142,0.0000
0.619286,0.664,119.57,0.0000,0.0003
0.619289,1.329,119.56,0.0000,0.0002
0.712597,1.993,119.57,0.4169,0.0000
0.712611,2.658,119.78,0.4519,0.0000
0.712620,0.000,0.00,0.0000,0.0000
0.712625,0.000,120.37,0.5047,0.0000
0.712627,0.675,121.55,0.5739,0.0000
0.800497,1.361,123.51,0.6570,0.0000
0.800509,2.064,126.44,0.7506,0.0000
0.800512,0.000,0.00,0.0000,0.0000
0.800515,0.000,130.51,0.8505,0.0000
0.800517,0.755,135.90,0.9509,0.0000
0.922002,1.548,142.74,1.0000,0.0000
0.922026,2.388,151.12,1.0000,0.0000
0.922031,3.282,161.02,1.0000,0.0000
