timestamp,distance,speed,throttle,brake
0.000000,0.000,0.01,0.0000,0.0000
0.002822,0.000,157.16,0.0000,0.0068
0.069417,0.872,156.95,0.0000,0.0460
0.069426,1.739,156.08,0.0000,0.0930
0.069429,2.597,154.46,0.0000,0.1388
0.162362,3.443,152.17,0.0000,0.1752
0.162371,0.000,0.01,0.0000,0.0000
0.162412,0.000,149.38,0.0000,0.1959
0.162417,0.813,146.37,0.0000,0.1977
0.162421,1.610,143.45,0.0000,0.1805
0.162424,2.393,140.87,0.0000,0.1465
0.256463,3.164,138.85,0.0000,0.1002
0.256475,0.000,0.01,0.0000,0.0000
0.256479,0.000,137.54,0.0000,0.0467
0.256482,0.761,136.98,0.4089,0.0000
0.256485,1.523,137.19,0.4657,0.0000
0.357049,2.290,138.07,0.5100,0.0000
0.357060,3.065,139.48,0.5357,0.0000
0.357064,0.000,0.01,0.0000,0.0000
0.357066,0.000,141.19,0.5375,0.0000
0.357069,0.794,142.89,0.5114,0.0000
0.357071,1.595,144.22,0.4560,0.0000
0.450846,2.399,144.79,0.0000,0.0237
0.450858,0.000,0.01,0.0000,0.0000
0.450862,0.000,144.25,0.0000,0.1161
0.450865,0.791,142.31,0.0000,0.2208
0.450868,1.562,138.88,0.0000,0.3286
0.533382,2.307,134.02,0.0000,0.4298
0.533396,3.018,127.99,0.0000,0.5163
0.533399,0.000,0.01,0.0000,0.0000
0.533402,0.000,121.14,0.0000,0.5828
0.533404,0.633,113.89,0.0000,0.6270
0.606531,1.225,106.58,0.0000,0.6494
0.606558,1.778,99.52,0.0000,0.6524
0.606563,2.294,92.89,0.0000,0.6392
0.606567,0.000,0.01,0.0000,0.0000
0.606573,0.000,86.82,0.0000,0.6135
0.691016,0.452,81.37,0.0000,0.5784
0.691040,0.877,76.53,0.0000,0.5369
0.691047,1.279,72.28,0.0000,0.4911
0.691051,0.000,0.01,0.0000,0.0000
0.691066,0.000,68.59,0.0000,0.4428
0.800380,0.363,65.41,0.0000,0.3934
0.800393,0.712,62.70,0.0000,0.3439
0.800396,1.047,60.40,0.0000,0.2949
0.800399,1.372,58.49,0.0000,0.2470
0.800401,0.000,0.01,0.0000,0.0000
0.800404,0.000,56.91,0.0000,0.2005
0.871953,0.309,55.65,0.0000,0.1558
0.871969,0.613,54.66,0.0000,0.1131
0.871972,0.912,53.93,0.0000,0.0724
0.947241,1.209,53.44,0.0000,0.0339
