timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.020571,0.000,0.00,0.0000,0.0000
0.020576,0.000,0.00,0.0000,0.0000
0.020578,0.000,0.00,0.0000,0.0000
0.020580,0.000,0.00,0.0000,0.0000
0.020583,0.000,0.00,0.0000,0.0000
0.116678,0.000,0.00,0.0000,0.0000
0.116696,0.000,0.00,0.0000,0.0000
0.116701,0.000,0.00,0.0000,0.0000
0.116706,0.000,0.00,0.0000,0.0000
0.116710,0.000,0.00,0.0000,0.0000
0.116714,0.000,0.00,0.0000,0.0000
0.208376,0.000,0.00,0.0000,0.0000
0.208389,0.000,0.00,0.0000,0.0000
0.208392,0.000,0.00,0.0000,0.0000
0.208394,0.000,0.00,0.0000,0.0000
0.208396,0.000,0.00,0.0000,0.0000
0.303598,0.000,0.00,0.0000,0.0000
0.303617,0.000,0.00,0.0000,0.0000
0.303620,0.000,0.00,0.0000,0.0000
0.303622,0.000,0.00,0.0000,0.0000
0.303625,0.000,0.00,0.0000,0.0000
0.303628,0.000,0.00,0.0000,0.0000
0.391646,0.000,0.00,0.0000,0.0000
0.391658,0.000,0.00,0.0000,0.0000
0.391662,0.000,0.00,0.0000,0.0000
0.391664,0.000,0.00,0.0000,0.0000
0.391666,0.000,0.00,0.0000,0.0000
0.475096,0.000,0.00,0.0000,0.0000
0.475112,0.000,0.00,0.0000,0.0000
0.475116,0.000,0.00,0.0000,0.0000
0.475118,0.000,0.00,0.0000,0.0000
0.475119,0.000,0.00,0.0000,0.0000
0.577477,0.000,0.00,0.0000,0.0000
0.577505,0.000,0.00,0.0000,0.0000
0.577511,0.000,0.00,0.0000,0.0000
0.577515,0.000,0.00,0.0000,0.0000
0.577519,0.000,0.00,0.0000,0.0000
0.577524,0.000,0.00,0.0000,0.0000
0.713572,0.001,0.00,0.0000,0.0000
0.713594,0.001,0.00,0.0000,0.0000
0.713606,0.001,0.00,0.0000,0.0000
0.713608,0.001,0.00,0.0000,0.0000
0.713610,0.001,0.00,0.0000,0.0000
0.713612,0.001,0.00,0.0000,0.0000
0.713614,0.001,0.00,0.0000,0.0000
0.713616,0.001,0.00,0.0000,0.0000
0.713618,0.001,0.00,0.0000,0.0000
0.798985,0.001,0.00,0.0000,0.0000
0.799002,0.001,0.00,0.0000,0.0000
0.799007,0.001,0.00,0.0000,0.0000
0.799011,0.001,0.00,0.0000,0.0000
0.799015,0.001,0.00,0.0000,0.0000
0.890292,0.001,0.00,0.0000,0.0000
0.890306,0.001,0.00,0.0000,0.0000
0.890309,0.001,0.00,0.0000,0.0000
0.890311,0.001,0.00,0.0068,0.0000
0.890313,0.001,0.02,0.8194,0.0000
0.970143,0.002,0.05,0.9020,0.0000
0.970166,0.002,0.07,0.9625,0.0000
0.970170,0.002,0.09,1.0000,0.0000
0.970172,0.002,0.10,1.0000,0.0000
0.970173,0.002,0.11,1.0000,0.0000
1.075650,0.006,0.14,1.0000,0.0000
1.075663,0.006,0.19,1.0000,0.0000
1.075669,0.006,0.30,1.0000,0.0000
1.075671,0.006,0.35,1.0000,0.0000
1.075673,0.006,0.47,1.0000,0.0000
1.075674,0.006,0.61,1.0000,0.0000
1.166549,0.025,0.77,0.4953,0.0000
1.166561,0.025,1.82,0.0000,0.0000
1.166565,0.025,2.38,0.0000,0.0000
1.166568,0.025,3.32,0.0000,0.0000
1.166570,0.025,3.11,0.0000,0.0000
1.166572,0.025,2.99,0.0000,0.0000
1.255657,0.101,3.08,0.0000,0.0000
1.255676,0.101,2.83,0.0000,0.0000
1.255688,0.101,2.92,0.0000,0.0000
1.255691,0.101,2.89,0.0000,0.0000
1.255693,0.101,2.83,0.0000,0.0000
1.350612,0.175,2.77,0.1018,0.0000
1.350634,0.175,2.77,0.3606,0.0000
1.350638,0.175,2.71,0.5375,0.0000
1.350642,0.175,2.69,0.8331,0.0000
1.350644,0.175,2.61,1.0000,0.0000
1.350647,0.175,2.62,1.0000,0.0000
1.444117,0.242,2.59,1.0000,0.0000
1.444141,0.242,2.61,1.0000,0.0000
1.444145,0.242,2.65,0.7561,0.0000
1.444148,0.242,2.92,0.3448,0.0000
1.444150,0.242,3.90,0.0500,0.0000
1.532277,0.344,4.19,0.0000,0.0000
1.532296,0.344,4.96,0.0000,0.0000
1.532313,0.345,4.74,0.0000,0.0000
1.532316,0.345,4.52,0.0000,0.0000
1.532318,0.345,4.52,0.0000,0.0000
1.532321,0.345,4.33,0.0000,0.0000
1.675858,0.519,4.38,0.0000,0.0000
1.675875,0.519,4.28,0.0000,0.0000
1.675878,0.519,4.29,0.0000,0.0000
1.675880,0.519,4.16,0.0000,0.0000
1.675882,0.519,4.16,0.0000,0.0000
1.675885,0.519,4.09,0.0000,0.0000
1.675887,0.519,4.09,0.0000,0.0000
1.675889,0.519,4.02,0.0000,0.0000
1.762466,0.615,3.98,0.0000,0.0000
1.762483,0.615,3.96,0.0000,0.0000
1.762486,0.615,3.88,0.0000,0.0000
