timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.066834,0.000,85.63,0.0000,0.0844
0.066843,0.471,84.86,0.0000,0.0363
0.066847,0.941,84.50,0.4122,0.0000
0.131985,1.411,84.56,0.4632,0.0000
0.131997,0.000,0.00,0.0000,0.0000
0.132001,0.000,85.00,0.5103,0.0000
0.132003,0.477,85.80,0.5524,0.0000
0.218406,0.960,86.95,0.5884,0.0000
0.218424,1.451,88.39,0.6175,0.0000
0.218427,1.951,90.09,0.6390,0.0000
0.218430,0.000,0.00,0.0000,0.0000
0.218433,0.000,92.01,0.6524,0.0000
0.315358,0.523,94.08,0.6575,0.0000
0.315372,1.057,96.24,0.6546,0.0000
0.315376,1.604,98.43,0.6444,0.0000
0.315378,2.163,100.58,0.6282,0.0000
0.315383,0.000,0.00,0.0000,0.0000
0.315385,0.000,102.63,0.6078,0.0000
0.387448,0.581,104.53,0.5855,0.0000
0.387459,1.171,106.26,0.5643,0.0000
0.387461,1.770,107.81,0.5471,0.0000
0.461299,0.000,0.00,0.0000,0.0000
0.461310,0.000,109.23,0.5370,0.0000
0.461313,0.614,110.56,0.5367,0.0000
0.461319,1.236,111.91,0.5484,0.0000
0.461321,1.866,113.41,0.5736,0.0000
0.537387,2.506,115.18,0.6129,0.0000
0.537398,0.000,0.00,0.0000,0.0000
0.537402,0.000,117.40,0.6662,0.0000
0.537405,0.668,120.24,0.7320,0.0000
0.613434,1.356,123.87,0.8081,0.0000
0.613452,2.070,128.47,0.8911,0.0000
0.613475,2.815,134.21,0.9760,0.0000
0.613479,0.000,0.00,0.0000,0.0000
0.613483,0.000,141.24,1.0000,0.0000
0.700823,0.831,149.65,1.0000,0.0000
0.700840,1.717,159.45,1.0000,0.0000
0.700844,2.664,170.45,1.0000,0.0000
0.700848,3.677,182.23,1.0000,0.0000
0.700852,0.000,0.01,0.0000,0.0000
0.793172,0.000,194.01,1.0000,0.0000
0.793198,1.137,204.63,0.8945,0.0000
0.793206,2.319,212.77,0.6943,0.0000
0.793211,3.526,217.25,0.4729,0.0000
0.793216,0.000,0.01,0.0000,0.0000
0.873027,0.000,217.55,0.0000,0.1168
0.873038,1.189,214.06,0.0000,0.2538
0.873042,2.345,207.99,0.0000,0.3296
0.873046,3.461,200.84,0.0000,0.3433
0.949832,4.538,193.94,0.0000,0.3079
