timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.002920,0.000,74.12,0.4248,0.0000
0.002931,0.413,74.30,0.4123,0.0000
0.002938,0.826,74.40,0.4014,0.0000
0.104435,1.240,74.42,0.0000,0.0061
0.104449,0.000,0.00,0.0000,0.0000
0.104452,0.000,74.38,0.0000,0.0104
0.104455,0.413,74.30,0.0000,0.0107
0.104458,0.825,74.22,0.0000,0.0066
0.104461,1.237,74.16,0.4029,0.0000
0.179451,1.649,74.16,0.4195,0.0000
0.179466,0.000,0.00,0.0000,0.0000
0.179471,0.000,74.26,0.4424,0.0000
0.179474,0.414,74.51,0.4718,0.0000
0.179476,0.830,74.95,0.5076,0.0000
0.253756,1.251,75.63,0.5496,0.0000
0.253789,1.676,76.59,0.5975,0.0000
0.253806,0.000,0.00,0.0000,0.0000
0.253813,0.000,77.88,0.6509,0.0000
0.333851,0.442,79.57,0.7092,0.0000
0.333875,0.896,81.70,0.7716,0.0000
0.333880,1.365,84.36,0.8373,0.0000
0.333884,1.851,87.60,0.9051,0.0000
0.333888,0.000,0.00,0.0000,0.0000
0.462084,0.000,91.51,0.9733,0.0000
0.462102,0.534,96.17,1.0000,0.0000
0.462110,1.099,101.65,1.0000,0.0000
0.462114,1.699,108.03,1.0000,0.0000
0.462118,2.340,115.35,1.0000,0.0000
0.462121,0.000,0.00,0.0000,0.0000
0.462126,0.000,123.60,1.0000,0.0000
0.574668,0.737,132.72,1.0000,0.0000
0.574678,1.529,142.48,1.0000,0.0000
0.574683,2.376,152.53,1.0000,0.0000
0.574685,0.000,0.00,0.0000,0.0000
0.574688,0.000,162.31,1.0000,0.0000
0.574690,0.951,171.12,0.8959,0.0000
0.574692,1.941,178.19,0.7342,0.0000
0.646907,2.957,182.92,0.5645,0.0000
0.646917,3.985,185.01,0.4086,0.0000
0.646920,0.000,0.00,0.0000,0.0000
0.646924,0.000,184.65,0.0000,0.0992
0.707380,1.014,182.45,0.0000,0.1644
0.707393,2.009,179.26,0.0000,0.1851
0.707396,2.987,175.91,0.0000,0.1666
0.795685,3.948,173.07,0.0000,0.1195
0.795705,0.000,0.00,0.0000,0.0000
0.795709,0.000,171.19,0.0000,0.0568
0.795712,0.947,170.43,0.4097,0.0000
0.795715,1.896,170.79,0.4741,0.0000
0.893316,2.852,172.08,0.5179,0.0000
0.893337,3.818,173.97,0.5340,0.0000
