timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.002581,0.000,196.49,1.0000,0.0000
0.002585,1.153,207.50,0.9094,0.0000
0.002590,2.353,216.03,0.7114,0.0000
0.078065,3.580,220.92,0.4961,0.0000
0.078080,0.000,0.00,0.0000,0.0000
0.078084,0.000,221.71,0.0000,0.0875
0.078087,1.216,218.87,0.0000,0.2136
0.078089,2.403,213.61,0.0000,0.2801
0.151283,3.555,207.38,0.0000,0.2898
0.151294,4.674,201.37,0.0000,0.2586
0.151298,0.000,0.00,0.0000,0.0000
0.151301,0.000,196.31,0.0000,0.2073
0.228685,1.069,192.42,0.0000,0.1561
0.228697,2.122,189.54,0.0000,0.1206
0.228700,3.162,187.29,0.0000,0.1107
0.228703,0.000,0.00,0.0000,0.0000
0.228708,0.000,185.12,0.0000,0.1295
0.308171,1.014,182.51,0.0000,0.1735
0.308191,2.009,179.04,0.0000,0.2336
0.308196,2.978,174.52,0.0000,0.2970
0.308200,3.917,169.01,0.0000,0.3504
0.434286,0.000,0.00,0.0000,0.0000
0.434302,0.000,162.83,0.0000,0.3833
0.434305,0.869,156.42,0.0000,0.3893
0.434311,1.704,150.25,0.0000,0.3672
0.434314,2.508,144.72,0.0000,0.3197
0.434316,3.286,140.14,0.0000,0.2518
0.434318,0.000,0.00,0.0000,0.0000
0.434320,0.000,136.69,0.0000,0.1699
0.506291,0.747,134.49,0.0000,0.0804
0.506302,1.489,133.54,0.4118,0.0000
0.506305,2.233,133.83,0.5100,0.0000
0.584457,2.984,135.27,0.5959,0.0000
0.584471,0.000,0.00,0.0000,0.0000
0.584476,0.000,137.75,0.6629,0.0000
0.584478,0.784,141.07,0.7047,0.0000
0.584481,1.589,144.94,0.7158,0.0000
0.666753,2.417,149.00,0.6919,0.0000
0.666766,0.000,0.00,0.0000,0.0000
0.666770,0.000,152.78,0.6316,0.0000
0.666782,0.865,155.74,0.5370,0.0000
0.666785,1.739,157.36,0.4151,0.0000
0.755548,2.613,157.23,0.0000,0.1072
0.755563,3.475,155.15,0.0000,0.2289
0.755565,0.000,0.00,0.0000,0.0000
0.755569,0.000,151.21,0.0000,0.3392
0.755571,0.810,145.73,0.0000,0.4283
0.833689,1.583,139.20,0.0000,0.4906
0.833698,2.317,132.15,0.0000,0.5250
0.833701,3.012,125.05,0.0000,0.5341
