timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.002316,0.000,160.76,0.0000,0.1618
0.002322,0.879,158.19,0.0000,0.1303
0.085310,1.747,156.20,0.0000,0.0897
0.085328,2.607,154.89,0.0000,0.0488
0.085338,0.000,0.00,0.0000,0.0000
0.085344,0.000,154.22,0.0000,0.0160
0.085350,0.856,154.02,0.4011,0.0000
0.168829,1.711,154.04,0.0000,0.0038
0.168841,2.567,153.92,0.0000,0.0339
0.168844,3.418,153.26,0.0000,0.0898
0.168846,0.000,0.00,0.0000,0.0000
0.168849,0.000,151.66,0.0000,0.1684
0.242617,0.827,148.82,0.0000,0.2631
0.242632,1.630,144.58,0.0000,0.3648
0.242635,2.402,138.97,0.0000,0.4635
0.242637,3.137,132.22,0.0000,0.5500
0.242641,0.000,0.00,0.0000,0.0000
0.313152,0.000,124.68,0.0000,0.6180
0.313163,0.649,116.76,0.0000,0.6640
0.313167,1.253,108.82,0.0000,0.6881
0.372642,1.815,101.18,0.0000,0.6921
0.372674,2.338,94.03,0.0000,0.6792
0.372677,0.000,0.00,0.0000,0.0000
0.372681,0.000,87.51,0.0000,0.6529
0.457044,0.454,81.66,0.0000,0.6166
0.457062,0.879,76.48,0.0000,0.5733
0.457068,1.278,71.95,0.0000,0.5253
0.457072,0.000,0.00,0.0000,0.0000
0.457076,0.000,68.02,0.0000,0.4744
0.567924,0.359,64.64,0.0000,0.4221
0.567953,0.702,61.76,0.0000,0.3693
0.567960,1.032,59.33,0.0000,0.3168
0.567979,1.350,57.31,0.0000,0.2652
0.567984,0.000,0.00,0.0000,0.0000
0.567989,0.000,55.64,0.0000,0.2148
0.567994,0.302,54.31,0.0000,0.1658
0.673122,0.598,53.28,0.0000,0.1186
0.673145,0.890,52.52,0.0000,0.0732
0.673149,1.179,52.02,0.0000,0.0298
0.673153,0.000,0.00,0.0000,0.0000
0.673159,0.000,51.76,0.4132,0.0000
0.673162,0.287,51.72,0.4579,0.0000
0.762339,0.576,51.89,0.4999,0.0000
0.762358,0.866,52.26,0.5392,0.0000
0.762363,1.159,52.83,0.5755,0.0000
0.762368,0.000,0.00,0.0000,0.0000
0.762372,0.000,53.59,0.6086,0.0000
0.841234,0.303,54.52,0.6384,0.0000
0.841254,0.612,55.62,0.6646,0.0000
0.841257,0.928,56.88,0.6869,0.0000
0.841261,1.252,58.30,0.7052,0.0000
