timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.018295,0.000,102.31,0.0000,0.3139
0.018301,0.550,99.03,0.0000,0.3384
0.018305,1.081,95.61,0.0000,0.3621
0.018308,1.593,92.08,0.0000,0.3830
0.018310,2.085,88.49,0.0000,0.3992
0.101383,0.000,0.00,0.0000,0.0000
0.101414,0.000,84.89,0.0000,0.4096
0.101420,0.452,81.35,0.0000,0.4136
0.101431,0.885,77.92,0.0000,0.4108
0.101437,1.300,74.64,0.0000,0.4015
0.264396,1.697,71.57,0.0000,0.3861
0.264417,0.000,0.00,0.0000,0.0000
0.264424,0.000,68.72,0.0000,0.3651
0.264430,0.367,66.12,0.0000,0.3393
0.264436,0.722,63.78,0.0000,0.3091
0.264439,1.065,61.71,0.0000,0.2755
0.264446,1.397,59.91,0.0000,0.2388
0.264450,0.000,0.00,0.0000,0.0000
0.264454,0.000,58.37,0.0000,0.1997
0.338809,0.317,57.09,0.0000,0.1587
0.338821,0.629,56.08,0.0000,0.1161
0.338823,0.936,55.31,0.0000,0.0723
0.338825,1.240,54.80,0.0000,0.0278
0.338827,0.000,0.00,0.0000,0.0000
0.409412,0.000,54.54,0.4198,0.0000
0.409425,0.303,54.53,0.4717,0.0000
0.409429,0.607,54.77,0.5236,0.0000
0.479435,0.914,55.27,0.5753,0.0000
0.479448,0.000,0.00,0.0000,0.0000
0.479451,0.000,56.03,0.6263,0.0000
0.479453,0.317,57.06,0.6763,0.0000
0.566365,0.641,58.37,0.7249,0.0000
0.566378,0.974,59.97,0.7716,0.0000
0.566381,1.318,61.88,0.8157,0.0000
0.566383,0.000,0.00,0.0000,0.0000
0.566385,0.000,64.10,0.8567,0.0000
0.637198,0.370,66.65,0.8935,0.0000
0.637215,0.757,69.54,0.9253,0.0000
0.637218,1.161,72.76,0.9507,0.0000
0.637222,0.000,0.00,0.0000,0.0000
0.637245,0.000,76.31,0.9685,0.0000
0.709636,0.445,80.17,0.9773,0.0000
0.709647,0.914,84.30,0.9755,0.0000
0.709650,1.406,88.63,0.9616,0.0000
0.782028,1.923,93.09,0.9345,0.0000
0.782041,0.000,0.00,0.0000,0.0000
0.782044,0.000,97.55,0.8933,0.0000
0.782047,0.566,101.85,0.8382,0.0000
0.782049,1.154,105.83,0.7701,0.0000
0.864171,1.761,109.31,0.6914,0.0000
0.864184,2.384,112.12,0.6057,0.0000
