timestamp,distance,speed,throttle,brake
0.000000,0.000,0.01,0.0000,0.0000
0.002572,0.000,170.42,0.4200,0.0000
0.002578,0.950,170.95,0.4945,0.0000
0.002584,1.909,172.61,0.5599,0.0000
0.080041,2.882,175.24,0.6023,0.0000
0.080054,3.874,178.47,0.6093,0.0000
0.080057,0.000,0.00,0.0000,0.0000
0.080060,0.000,181.71,0.5710,0.0000
0.150303,1.023,184.21,0.4835,0.0000
0.150319,2.052,185.13,0.0000,0.0432
0.150324,3.073,183.72,0.0000,0.1876
0.150329,4.070,179.55,0.0000,0.3420
0.150333,0.000,0.00,0.0000,0.0000
0.243914,0.000,172.69,0.0000,0.4860
0.243931,0.909,163.67,0.0000,0.6021
0.243944,1.761,153.33,0.0000,0.6805
0.243949,2.553,142.56,0.0000,0.7193
0.335199,0.000,0.00,0.0000,0.0000
0.335220,0.000,132.07,0.0000,0.7230
0.335225,0.680,122.35,0.0000,0.6990
0.335231,1.311,113.66,0.0000,0.6553
0.335235,1.901,106.10,0.0000,0.5990
0.453401,2.454,99.63,0.0000,0.5358
0.453428,0.000,0.00,0.0000,0.0000
0.453435,0.000,94.18,0.0000,0.4699
0.453445,0.498,89.64,0.0000,0.4044
0.453451,0.975,85.91,0.0000,0.3411
0.453456,1.436,82.87,0.0000,0.2816
0.453460,1.883,80.44,0.0000,0.2268
0.453463,0.000,0.00,0.0000,0.0000
0.541053,0.000,78.52,0.0000,0.1773
0.541066,0.428,77.05,0.0000,0.1334
0.541070,0.850,75.95,0.0000,0.0953
0.541074,1.268,75.17,0.0000,0.0633
0.624481,0.000,0.00,0.0000,0.0000
0.624492,0.000,74.65,0.0000,0.0372
0.624495,0.413,74.33,0.0000,0.0170
0.624499,0.825,74.18,0.0000,0.0025
0.624501,1.237,74.15,0.4076,0.0000
0.706260,1.649,74.19,0.4123,0.0000
0.706272,0.000,0.00,0.0000,0.0000
0.706278,0.000,74.27,0.4119,0.0000
0.706280,0.413,74.35,0.4070,0.0000
0.706283,0.826,74.41,0.0000,0.0012
0.797884,1.240,74.41,0.0000,0.0108
0.797896,1.653,74.34,0.0000,0.0217
0.797899,0.000,0.00,0.0000,0.0000
0.797902,0.000,74.20,0.0000,0.0331
0.797904,0.411,73.96,0.0000,0.0439
0.894254,0.820,73.64,0.0000,0.0533
0.894266,1.227,73.25,0.0000,0.0605
