timestamp,distance,speed,throttle,brake
0.000000,0.000,0.00,0.0000,0.0000
0.096283,0.000,0.00,0.0000,0.0000
0.192085,0.000,0.00,0.0000,0.0000
0.300392,0.000,0.00,0.0000,0.0000
0.434306,0.000,0.00,0.0000,0.0000
0.534160,0.001,0.00,0.0000,0.0000
0.612285,0.001,0.00,0.0000,0.0000
0.675534,0.001,0.00,0.0000,0.0000
0.778905,0.001,0.00,0.0000,0.0000
0.886466,0.001,0.00,0.0000,0.0000
0.998580,0.001,0.00,0.0000,0.0000
1.097579,0.001,0.00,0.0000,0.0000
1.197260,0.001,0.00,0.0000,0.0000
1.298790,0.001,0.00,0.0000,0.0000
1.399000,0.001,0.00,0.0000,0.0000
1.504088,0.001,0.00,0.0000,0.0000
1.583312,0.001,0.00,0.0000,0.0000
1.687314,0.002,0.00,0.0000,0.0000
1.875803,0.002,0.00,0.0000,0.0000
1.875825,0.002,0.00,0.0000,0.0000
1.993753,0.002,0.00,0.0000,0.0000
2.097016,0.002,0.00,0.0000,0.0000
2.244895,0.002,0.00,0.0000,0.0000
2.337097,0.002,0.00,0.0000,0.0000
2.417858,0.002,0.00,0.0000,0.0000
2.497849,0.002,0.00,0.0000,0.0000
2.639701,0.002,0.00,0.0000,0.0000
2.721596,0.002,0.00,0.0000,0.0000
2.787898,0.002,0.00,0.0000,0.0000
2.888040,0.002,0.00,0.0000,0.0000
3.025408,0.003,0.00,0.0000,0.0000
3.110333,0.003,0.00,0.0000,0.0000
3.174113,0.003,0.00,0.0000,0.0000
3.316251,0.003,0.00,0.0000,0.0000
3.389280,0.003,0.00,0.0000,0.0000
3.523997,0.003,0.00,0.0000,0.0000
3.594408,0.003,0.00,0.0000,0.0000
3.706189,0.003,0.00,0.0000,0.0000
3.861920,0.003,0.00,0.0000,0.0000
3.968396,0.003,0.00,0.0000,0.0000
4.036234,0.003,0.00,0.0000,0.0000
4.110906,0.003,0.00,0.0000,0.0000
4.178350,0.004,0.00,0.0000,0.0000
4.327818,0.004,0.00,0.0000,0.0000
4.404310,0.004,0.00,0.0000,0.0000
4.477320,0.004,0.00,0.0000,0.0000
4.630108,0.004,0.00,0.0000,0.0000
4.704028,0.004,0.00,0.0000,0.0000
4.781408,0.004,0.00,0.0000,0.0000
4.898274,0.004,0.00,0.0000,0.0000
4.986888,0.005,0.00,0.0000,0.0000
5.087770,0.005,0.00,0.0000,0.0000
5.182272,0.005,0.00,0.0000,0.0000
5.279517,0.005,0.00,0.0000,0.0000
5.381460,0.005,0.00,0.0000,0.0000
5.481959,0.005,0.00,0.0000,0.0000
5.591061,0.005,0.00,0.0000,0.0000
5.698393,0.005,0.00,0.0000,0.0000
5.799050,0.005,0.00,0.0000,0.0000
5.910416,0.006,0.00,0.0000,0.0000
5.975347,0.006,0.00,0.0000,0.0000
6.105217,0.006,0.00,0.0000,0.0000
